ride_id,user_id,timestamp,city,ride_type,distance_km,duration_min,base_fare,surge_multiplier,final_fare,rating,payment_method,cancelled,user_age,user_gender,user_segment,hour,day_of_week,month,is_peak_hour
4169,937,2024-12-24 08:52:00,Chennai,Standard,4.82,20,59.34,1.5,89.01,4,Card,0,22,Male,Student,8,Tuesday,December,1
4170,1655,2024-06-29 12:08:00,Mumbai,Standard,1.1,8,30.0,1.0,30.0,5,UPI,0,18,Male,Student,12,Saturday,June,0
4171,789,2024-10-17 18:03:00,Mumbai,Standard,16.97,65,216.41,2.0,432.82,5,Cash,0,18,Female,Student,18,Thursday,October,1
4172,1733,2024-10-15 23:33:00,Bangalore,XL,4.47,26,54.99,1.0,54.99,5,UPI,0,19,Male,Student,23,Tuesday,October,0
4173,777,2024-03-13 07:11:00,Bangalore,Standard,1.0,11,30.0,1.0,30.0,3,Card,0,23,Male,Student,7,Wednesday,March,1
4174,649,2024-10-15 19:34:00,Chennai,Premium,6.03,30,122.44,1.0,122.44,3,UPI,0,30,Female,Young Professional,19,Tuesday,October,1
4175,402,2024-04-06 07:56:00,Delhi,Pool,8.34,33,64.4,1.0,64.4,4,UPI,0,21,Male,Student,7,Saturday,April,1
4176,1144,2024-09-09 13:14:00,Mumbai,XL,2.58,11,33.73,1.0,33.73,4,UPI,0,35,Male,Mid-Career,13,Monday,September,0
4177,69,2024-10-04 07:51:00,Bangalore,Premium,12.89,53,277.32,2.0,554.64,5,Wallet,0,29,Male,Young Professional,7,Friday,October,1
4178,62,2024-06-07 18:08:00,Mumbai,Pool,8.86,36,62.06,2.0,124.12,5,UPI,0,32,Female,Young Professional,18,Friday,June,1
4179,1680,2024-03-30 08:15:00,Delhi,Standard,8.41,37,100.2,1.5,150.3,4,Card,0,43,Female,Mid-Career,8,Saturday,March,1
4180,1762,2024-09-08 20:58:00,Delhi,Standard,4.37,18,53.23,2.0,106.46,5,UPI,0,20,Female,Student,20,Sunday,September,1
4181,121,2024-01-20 20:03:00,Mumbai,Standard,26.14,98,314.34,1.0,314.34,1,UPI,0,36,Male,Mid-Career,20,Saturday,January,1
4182,516,2024-02-16 19:32:00,Delhi,Premium,2.56,13,57.27,1.0,57.27,2,Card,0,31,Female,Young Professional,19,Friday,February,1
4183,1429,2024-01-29 20:54:00,Delhi,Premium,6.9,28,137.19,1.5,205.78,3,Card,0,28,Female,Young Professional,20,Monday,January,1
4184,631,2024-04-29 21:38:00,Bangalore,Standard,2.96,14,37.01,1.0,37.01,5,Cash,0,40,Female,Mid-Career,21,Monday,April,0
4185,1394,2024-11-04 01:34:00,Bangalore,Standard,10.93,45,130.38,1.0,130.38,4,Wallet,0,40,Female,Mid-Career,1,Monday,November,0
4186,1125,2024-04-22 18:56:00,Mumbai,Premium,1.0,11,30.0,1.5,45.0,4,UPI,0,22,Male,Student,18,Monday,April,1
4187,1256,2024-01-11 18:04:00,Mumbai,Standard,1.0,7,30.0,1.0,30.0,5,UPI,0,30,Male,Young Professional,18,Thursday,January,1
4188,1196,2024-09-26 13:15:00,Mumbai,Premium,13.32,53,270.11,1.0,270.11,5,Wallet,0,34,Male,Young Professional,13,Thursday,September,0
4189,1742,2024-09-01 19:34:00,Mumbai,Premium,4.56,22,98.27,2.0,196.54,3,Wallet,0,29,Male,Young Professional,19,Sunday,September,1
4190,1243,2024-01-01 09:35:00,Bangalore,Pool,3.34,19,30.59,1.5,45.88,5,UPI,0,37,Female,Mid-Career,9,Monday,January,1
4191,625,2024-06-18 17:05:00,Chennai,Pool,7.48,34,67.98,1.5,101.97,5,Card,0,34,Female,Young Professional,17,Tuesday,June,1
4192,332,2024-11-10 08:21:00,Bangalore,Pool,9.68,44,74.48,1.5,111.72,4,UPI,0,50,Female,Senior,8,Sunday,November,1
4193,1947,2024-04-13 07:33:00,Bangalore,Standard,1.8,10,30.0,2.0,60.0,5,Card,0,18,Male,Student,7,Saturday,April,1
4194,1272,2024-03-07 20:34:00,Delhi,Pool,1.64,15,30.0,1.5,45.0,4,UPI,0,30,Male,Young Professional,20,Thursday,March,1
4195,1186,2024-06-23 17:05:00,Delhi,Premium,25.39,94,564.52,1.5,846.78,5,Wallet,0,22,Male,Student,17,Sunday,June,1
4196,1796,2024-03-31 12:16:00,Chennai,Standard,7.13,27,90.38,1.0,90.38,5,UPI,0,38,Male,Mid-Career,12,Sunday,March,0
4197,1516,2024-06-14 13:16:00,Chennai,Standard,3.96,17,48.78,1.0,48.78,4,UPI,0,18,Male,Student,13,Friday,June,0
4198,1331,2024-01-31 11:21:00,Delhi,Standard,12.93,52,161.94,1.0,161.94,4,Card,0,35,Female,Mid-Career,11,Wednesday,January,0
4199,1922,2024-01-12 21:35:00,Mumbai,Standard,5.96,28,73.32,1.0,73.32,4,UPI,0,25,Male,Young Professional,21,Friday,January,0
4200,746,2024-03-16 01:08:00,Hyderabad,Premium,2.21,10,45.56,1.0,45.56,4,Card,0,24,Other,Student,1,Saturday,March,0
4201,1002,2024-10-27 17:52:00,Mumbai,Pool,1.85,9,30.0,1.0,30.0,1,Wallet,0,18,Male,Student,17,Sunday,October,1
4202,416,2024-12-26 00:11:00,Hyderabad,Standard,4.04,18,47.32,1.0,47.32,5,Card,0,27,Female,Young Professional,0,Thursday,December,0
4203,898,2024-03-13 08:02:00,Hyderabad,Standard,15.72,57,221.94,1.5,332.91,2,Wallet,0,42,Female,Mid-Career,8,Wednesday,March,1
4204,570,2024-02-26 17:27:00,Mumbai,XL,1.0,5,30.0,1.0,30.0,4,UPI,0,31,Male,Young Professional,17,Monday,February,1
4205,150,2024-09-26 08:31:00,Chennai,Standard,1.97,5,30.0,1.0,30.0,5,UPI,0,38,Female,Mid-Career,8,Thursday,September,1
4206,19,2024-07-05 20:54:00,Chennai,Standard,17.89,66,208.73,2.0,417.46,5,Wallet,0,48,Female,Mid-Career,20,Friday,July,1
4207,1754,2024-02-07 12:53:00,Chennai,Premium,1.04,9,30.0,1.0,30.0,2,UPI,0,34,Female,Young Professional,12,Wednesday,February,0
4208,20,2024-07-10 20:13:00,Delhi,Premium,7.95,35,147.22,2.0,294.44,5,Cash,0,26,Male,Young Professional,20,Wednesday,July,1
4209,356,2024-12-26 22:08:00,Mumbai,Standard,1.92,8,30.0,1.0,30.0,5,UPI,0,36,Male,Mid-Career,22,Thursday,December,0
4210,1938,2024-12-05 20:51:00,Bangalore,Standard,7.45,27,76.79,2.0,153.58,2,UPI,0,26,Female,Young Professional,20,Thursday,December,1
4211,756,2024-07-21 12:50:00,Delhi,Standard,3.86,17,38.36,1.0,38.36,4,Card,1,26,Female,Young Professional,12,Sunday,July,0
4212,1970,2024-10-27 19:14:00,Mumbai,Premium,1.0,9,30.0,1.5,45.0,5,Cash,1,18,Male,Student,19,Sunday,October,1
4213,1038,2024-02-21 15:44:00,Delhi,Premium,6.99,32,123.24,1.0,123.24,5,Wallet,0,41,Male,Mid-Career,15,Wednesday,February,0
4214,788,2024-06-21 09:40:00,Bangalore,Standard,9.19,39,125.58,2.0,251.16,4,UPI,0,28,Female,Young Professional,9,Friday,June,1
4215,301,2024-06-03 07:05:00,Mumbai,Premium,9.12,36,181.6,2.0,363.2,3,Card,0,33,Male,Young Professional,7,Monday,June,1
4216,1880,2024-06-14 16:33:00,Delhi,Pool,8.11,34,62.5,1.0,62.5,5,UPI,0,21,Female,Student,16,Friday,June,0
4217,1327,2024-03-10 08:09:00,Mumbai,Standard,5.55,22,56.97,2.0,113.94,5,Cash,0,36,Female,Mid-Career,8,Sunday,March,1
4218,1263,2024-03-21 18:39:00,Bangalore,Standard,5.86,26,69.35,1.5,104.02,5,UPI,0,24,Female,Student,18,Thursday,March,1
4219,825,2024-08-11 17:28:00,Bangalore,Premium,8.08,33,133.47,2.0,266.94,5,Card,0,30,Male,Young Professional,17,Sunday,August,1
4220,31,2024-11-23 07:04:00,Mumbai,Standard,9.38,42,108.36,1.5,162.54,5,UPI,0,40,Male,Mid-Career,7,Saturday,November,1
4221,948,2024-09-06 19:27:00,Chennai,Standard,8.51,36,123.21,1.0,123.21,5,UPI,0,39,Male,Mid-Career,19,Friday,September,1
4222,1124,2024-11-28 16:46:00,Mumbai,Premium,7.07,27,150.86,1.0,150.86,5,Cash,1,31,Female,Young Professional,16,Thursday,November,0
4223,463,2024-06-11 09:40:00,Bangalore,Pool,1.36,7,30.0,2.0,60.0,5,UPI,0,18,Female,Student,9,Tuesday,June,1
4224,1582,2024-03-30 04:34:00,Hyderabad,Pool,1.89,11,30.0,1.0,30.0,3,Card,0,61,Female,Senior,4,Saturday,March,0
4225,903,2024-12-28 01:05:00,Hyderabad,Premium,2.41,9,45.71,1.0,45.71,5,Card,0,49,Female,Mid-Career,1,Saturday,December,0
4226,817,2024-10-14 09:47:00,Mumbai,Pool,20.17,75,148.46,1.0,148.46,4,UPI,1,39,Male,Mid-Career,9,Monday,October,1
4227,407,2024-12-21 04:48:00,Chennai,Standard,11.4,44,160.07,1.0,160.07,1,UPI,0,24,Male,Student,4,Saturday,December,0
4228,989,2024-11-10 14:20:00,Chennai,Premium,6.44,29,114.07,1.0,114.07,5,Wallet,0,30,Female,Young Professional,14,Sunday,November,0
4229,553,2024-07-01 20:29:00,Bangalore,Standard,2.32,15,30.0,1.5,45.0,4,Wallet,0,26,Male,Young Professional,20,Monday,July,1
4230,900,2024-04-24 07:10:00,Delhi,Standard,1.0,9,30.0,2.0,60.0,2,UPI,0,44,Male,Mid-Career,7,Wednesday,April,1
4231,95,2024-12-06 07:43:00,Mumbai,Pool,18.32,64,132.85,2.0,265.7,5,UPI,0,34,Male,Young Professional,7,Friday,December,1
4232,594,2024-10-28 17:17:00,Bangalore,Premium,17.85,64,380.32,2.0,760.64,5,UPI,0,24,Male,Student,17,Monday,October,1
4233,1133,2024-03-30 07:54:00,Delhi,Standard,1.0,7,30.0,2.0,60.0,5,Cash,0,27,Male,Young Professional,7,Saturday,March,1
4234,159,2024-07-12 18:21:00,Hyderabad,XL,12.76,52,217.8,1.0,217.8,5,Card,1,43,Female,Mid-Career,18,Friday,July,1
4235,47,2024-06-06 09:01:00,Delhi,Standard,4.73,23,60.14,1.0,60.14,4,UPI,0,48,Female,Mid-Career,9,Thursday,June,1
4236,356,2024-12-18 11:02:00,Bangalore,Standard,3.13,15,36.67,1.0,36.67,4,UPI,0,47,Female,Mid-Career,11,Wednesday,December,0
4237,1554,2024-05-30 07:48:00,Mumbai,Standard,10.75,50,151.05,2.0,302.1,4,Cash,0,39,Female,Mid-Career,7,Thursday,May,1
4238,202,2024-03-06 20:00:00,Mumbai,Pool,7.62,36,56.92,1.5,85.38,5,UPI,1,29,Female,Young Professional,20,Wednesday,March,1
4239,1287,2024-03-31 13:49:00,Mumbai,Pool,12.11,51,109.99,1.0,109.99,5,Cash,0,18,Female,Student,13,Sunday,March,0
4240,550,2024-01-01 15:01:00,Mumbai,Standard,1.0,11,30.0,1.0,30.0,4,UPI,0,34,Male,Young Professional,15,Monday,January,0
4241,1709,2024-12-25 14:49:00,Delhi,Premium,3.07,17,72.24,1.0,72.24,4,Cash,0,31,Female,Young Professional,14,Wednesday,December,0
4242,1052,2024-10-20 03:42:00,Hyderabad,Standard,3.08,17,37.57,1.0,37.57,3,Card,0,33,Male,Young Professional,3,Sunday,October,0
4243,1979,2024-07-19 19:44:00,Bangalore,Pool,3.2,11,30.0,1.0,30.0,4,Card,0,32,Male,Young Professional,19,Friday,July,1
4244,1042,2024-10-17 04:01:00,Bangalore,Standard,5.58,21,80.94,1.0,80.94,3,Card,0,18,Male,Student,4,Thursday,October,0
4245,991,2024-01-17 19:55:00,Bangalore,Standard,2.66,14,30.87,2.0,61.74,5,Card,0,37,Male,Mid-Career,19,Wednesday,January,1
4246,1014,2024-04-03 21:51:00,Delhi,XL,4.7,22,69.1,1.0,69.1,2,Card,0,38,Male,Mid-Career,21,Wednesday,April,0
4247,1033,2024-11-04 13:46:00,Delhi,Standard,3.67,17,43.18,1.0,43.18,4,UPI,0,38,Male,Mid-Career,13,Monday,November,0
4248,875,2024-06-11 17:01:00,Delhi,Standard,10.63,43,115.07,1.5,172.6,3,Wallet,0,41,Male,Mid-Career,17,Tuesday,June,1
4249,1552,2024-11-09 08:05:00,Bangalore,Premium,7.4,25,155.8,1.5,233.7,5,Wallet,0,38,Female,Mid-Career,8,Saturday,November,1
4250,1342,2024-04-23 18:20:00,Mumbai,XL,8.48,36,127.49,1.0,127.49,4,Card,0,27,Female,Young Professional,18,Tuesday,April,1
4251,1920,2024-11-23 09:10:00,Mumbai,Standard,1.89,12,30.0,1.0,30.0,3,UPI,0,31,Female,Young Professional,9,Saturday,November,1
4252,40,2024-10-16 07:48:00,Bangalore,Standard,3.15,15,41.46,1.5,62.19,5,UPI,0,32,Male,Young Professional,7,Wednesday,October,1
4253,1497,2024-02-23 19:47:00,Chennai,Standard,1.0,11,30.0,2.0,60.0,5,Wallet,0,33,Male,Young Professional,19,Friday,February,1
4254,613,2024-09-11 12:51:00,Bangalore,Premium,1.0,5,30.0,1.0,30.0,5,Wallet,0,41,Female,Mid-Career,12,Wednesday,September,0
4255,1118,2024-03-13 12:40:00,Hyderabad,Standard,2.46,13,30.07,1.0,30.07,4,UPI,0,38,Male,Mid-Career,12,Wednesday,March,0
4256,1007,2024-06-18 20:37:00,Bangalore,Premium,1.0,9,30.0,2.0,60.0,5,Cash,0,52,Female,Senior,20,Tuesday,June,1
4257,58,2024-02-09 08:05:00,Delhi,XL,7.38,28,113.04,1.0,113.04,2,Card,0,54,Female,Senior,8,Friday,February,1
4258,962,2024-05-01 07:05:00,Bangalore,Standard,40.0,120,479.88,2.0,959.76,3,UPI,0,32,Female,Young Professional,7,Wednesday,May,1
4259,1733,2024-06-26 17:44:00,Hyderabad,Standard,1.0,5,30.0,1.0,30.0,4,UPI,0,18,Female,Student,17,Wednesday,June,1
4260,618,2024-06-12 18:12:00,Mumbai,Standard,13.77,53,163.19,1.5,244.78,4,Card,0,44,Male,Mid-Career,18,Wednesday,June,1
4261,350,2024-03-26 19:30:00,Delhi,Standard,1.01,8,30.0,1.0,30.0,5,UPI,0,26,Male,Young Professional,19,Tuesday,March,1
4262,1299,2024-11-21 20:51:00,Mumbai,Pool,8.87,36,65.0,1.5,97.5,5,UPI,0,23,Female,Student,20,Thursday,November,1
4263,1742,2024-02-15 08:06:00,Delhi,Standard,8.24,32,92.95,1.5,139.43,1,UPI,0,28,Male,Young Professional,8,Thursday,February,1
4264,1563,2024-12-28 08:28:00,Hyderabad,Standard,18.64,66,207.27,1.5,310.91,4,Wallet,0,27,Male,Young Professional,8,Saturday,December,1
4265,286,2024-12-09 03:50:00,Delhi,Premium,1.0,9,30.0,1.0,30.0,4,Card,0,38,Male,Mid-Career,3,Monday,December,0
4266,45,2024-11-23 12:57:00,Delhi,Standard,3.03,15,41.07,1.0,41.07,5,Card,0,18,Male,Student,12,Saturday,November,0
4267,974,2024-06-20 17:34:00,Hyderabad,Premium,1.0,10,30.0,2.0,60.0,5,Cash,0,21,Male,Student,17,Thursday,June,1
4268,415,2024-08-16 12:41:00,Delhi,Standard,4.19,17,44.82,1.0,44.82,5,Wallet,0,35,Male,Mid-Career,12,Friday,August,0
4269,36,2024-01-06 00:23:00,Delhi,Pool,19.41,67,162.04,1.0,162.04,5,UPI,0,38,Female,Mid-Career,0,Saturday,January,0
4270,935,2024-05-15 07:03:00,Hyderabad,XL,12.17,40,187.09,1.5,280.64,4,UPI,0,38,Female,Mid-Career,7,Wednesday,May,1
4271,1330,2024-04-17 12:50:00,Delhi,Premium,10.27,40,191.33,1.0,191.33,5,UPI,0,24,Female,Student,12,Wednesday,April,0
4272,1886,2024-05-07 00:40:00,Bangalore,XL,6.09,27,82.99,1.0,82.99,4,Wallet,0,22,Female,Student,0,Tuesday,May,0
4273,38,2024-12-20 13:47:00,Mumbai,Standard,17.2,64,226.43,1.0,226.43,5,UPI,0,26,Male,Young Professional,13,Friday,December,0
4274,239,2024-02-04 17:38:00,Mumbai,Standard,4.77,20,49.48,1.5,74.22,1,Cash,0,34,Male,Young Professional,17,Sunday,February,1
4275,907,2024-06-28 19:01:00,Delhi,Premium,1.3,5,30.0,1.5,45.0,5,UPI,0,46,Male,Mid-Career,19,Friday,June,1
4276,1873,2024-05-11 03:46:00,Delhi,Premium,14.54,50,263.3,1.0,263.3,3,Card,1,18,Female,Student,3,Saturday,May,0
4277,1610,2024-02-25 14:09:00,Chennai,Standard,2.62,15,33.93,1.0,33.93,4,UPI,0,29,Female,Young Professional,14,Sunday,February,0
4278,784,2024-01-01 13:22:00,Chennai,Standard,1.0,8,30.0,1.0,30.0,5,UPI,0,18,Male,Student,13,Monday,January,0
4279,1715,2024-01-25 17:20:00,Hyderabad,Standard,1.08,8,30.0,2.0,60.0,5,UPI,0,18,Male,Student,17,Thursday,January,1
4280,1483,2024-07-16 03:24:00,Delhi,Standard,7.51,27,89.25,1.0,89.25,5,Card,0,41,Female,Mid-Career,3,Tuesday,July,0
4281,167,2024-08-12 13:43:00,Chennai,Standard,7.47,28,92.39,1.0,92.39,5,Cash,1,37,Female,Mid-Career,13,Monday,August,0
4282,1787,2024-08-02 13:07:00,Bangalore,Pool,2.41,14,30.0,1.0,30.0,4,Wallet,0,36,Female,Mid-Career,13,Friday,August,0
4283,1884,2024-03-26 02:50:00,Delhi,Standard,10.39,42,124.16,1.0,124.16,5,UPI,0,41,Male,Mid-Career,2,Tuesday,March,0
4284,1237,2024-07-30 08:58:00,Bangalore,Standard,11.89,46,135.23,1.5,202.84,5,Cash,0,27,Male,Young Professional,8,Tuesday,July,1
4285,732,2024-09-09 22:32:00,Mumbai,Premium,20.26,80,341.33,1.0,341.33,3,Wallet,0,27,Female,Young Professional,22,Monday,September,0
4286,1016,2024-07-12 06:41:00,Mumbai,Premium,7.03,28,124.96,1.0,124.96,5,UPI,0,53,Female,Senior,6,Friday,July,0
4287,759,2024-06-28 13:18:00,Hyderabad,Pool,12.09,51,103.69,1.0,103.69,5,Card,0,29,Female,Young Professional,13,Friday,June,0
4288,1687,2024-10-06 20:48:00,Bangalore,Premium,11.19,45,216.96,2.0,433.92,5,Card,0,39,Female,Mid-Career,20,Sunday,October,1
4289,1390,2024-07-11 17:18:00,Delhi,Standard,2.39,14,30.0,1.0,30.0,4,UPI,0,32,Female,Young Professional,17,Thursday,July,1
4290,321,2024-02-21 14:16:00,Delhi,Pool,2.97,18,30.0,1.0,30.0,5,UPI,0,18,Female,Student,14,Wednesday,February,0
4291,1329,2024-09-02 19:10:00,Chennai,Premium,5.21,21,86.25,1.5,129.38,4,UPI,0,18,Male,Student,19,Monday,September,1
4292,957,2024-10-22 19:05:00,Bangalore,Standard,1.0,8,30.0,1.0,30.0,5,Card,0,26,Male,Young Professional,19,Tuesday,October,1
4293,1206,2024-11-29 00:34:00,Delhi,Premium,2.82,11,61.49,1.0,61.49,5,UPI,0,42,Female,Mid-Career,0,Friday,November,0
4294,1677,2024-12-17 12:52:00,Mumbai,XL,5.14,26,77.63,1.0,77.63,5,UPI,0,39,Male,Mid-Career,12,Tuesday,December,0
4295,968,2024-04-25 20:09:00,Mumbai,Standard,1.0,10,30.0,1.0,30.0,5,Cash,0,41,Female,Mid-Career,20,Thursday,April,1
4296,1107,2024-03-24 08:38:00,Chennai,Standard,1.08,12,30.0,2.0,60.0,4,UPI,0,22,Female,Student,8,Sunday,March,1
4297,664,2024-08-19 17:42:00,Delhi,Standard,4.98,23,63.55,1.0,63.55,5,UPI,0,48,Other,Mid-Career,17,Monday,August,1
4298,104,2024-02-07 11:36:00,Delhi,Standard,10.5,45,121.61,1.0,121.61,4,UPI,0,22,Male,Student,11,Wednesday,February,0
4299,1201,2024-01-18 17:34:00,Delhi,Standard,14.35,53,151.03,2.0,302.06,4,Wallet,0,34,Male,Young Professional,17,Thursday,January,1
4300,1659,2024-05-30 07:30:00,Hyderabad,Premium,6.32,30,123.05,1.0,123.05,4,UPI,0,31,Female,Young Professional,7,Thursday,May,1
4301,1701,2024-01-11 09:18:00,Bangalore,Standard,5.15,22,73.15,1.0,73.15,1,UPI,0,30,Female,Young Professional,9,Thursday,January,1
4302,1753,2024-06-12 09:31:00,Bangalore,XL,3.88,19,73.19,1.0,73.19,5,UPI,0,45,Female,Mid-Career,9,Wednesday,June,1
4303,875,2024-05-13 08:33:00,Delhi,Pool,1.71,13,30.0,1.0,30.0,5,UPI,0,24,Male,Student,8,Monday,May,1
4304,282,2024-02-23 19:58:00,Mumbai,Premium,1.27,16,30.0,1.0,30.0,5,Card,1,18,Male,Student,19,Friday,February,1
4305,1390,2024-02-07 20:49:00,Chennai,Pool,12.56,51,103.52,2.0,207.04,4,Wallet,0,32,Female,Young Professional,20,Wednesday,February,1
4306,1962,2024-06-24 07:04:00,Chennai,Standard,5.0,25,61.95,2.0,123.9,5,Card,0,28,Female,Young Professional,7,Monday,June,1
4307,480,2024-03-28 23:09:00,Chennai,Standard,12.5,47,149.37,1.0,149.37,5,UPI,0,65,Female,Senior,23,Thursday,March,0
4308,1260,2024-07-11 18:11:00,Chennai,Premium,9.74,40,203.42,2.0,406.84,4,UPI,0,38,Male,Mid-Career,18,Thursday,July,1
4309,1795,2024-03-23 12:52:00,Hyderabad,Pool,1.72,11,30.0,1.0,30.0,5,UPI,0,27,Male,Young Professional,12,Saturday,March,0
4310,617,2024-02-08 17:48:00,Bangalore,Pool,5.71,29,44.25,1.5,66.38,4,UPI,0,21,Male,Student,17,Thursday,February,1
4311,445,2024-10-07 09:18:00,Hyderabad,Standard,4.7,21,49.62,1.0,49.62,5,Cash,0,18,Other,Student,9,Monday,October,1
4312,1707,2024-02-17 03:32:00,Bangalore,XL,4.41,24,67.34,1.0,67.34,1,Card,0,21,Female,Student,3,Saturday,February,0
4313,1353,2024-06-22 17:39:00,Mumbai,Standard,6.26,23,81.09,2.0,162.18,4,UPI,0,33,Male,Young Professional,17,Saturday,June,1
4314,1601,2024-10-31 19:50:00,Delhi,Pool,32.18,120,256.59,1.5,384.88,5,UPI,0,46,Male,Mid-Career,19,Thursday,October,1
4315,914,2024-11-10 17:02:00,Chennai,XL,13.41,49,220.99,1.5,331.48,5,UPI,0,43,Female,Mid-Career,17,Sunday,November,1
4316,67,2024-09-04 09:20:00,Delhi,Standard,18.72,73,218.32,1.5,327.48,5,Cash,0,34,Male,Young Professional,9,Wednesday,September,1
4317,1678,2024-12-26 17:24:00,Hyderabad,Pool,1.0,6,30.0,1.0,30.0,5,UPI,0,28,Female,Young Professional,17,Thursday,December,1
4318,448,2024-01-16 13:30:00,Mumbai,Standard,1.21,11,30.0,1.0,30.0,4,Cash,0,34,Female,Young Professional,13,Tuesday,January,0
4319,288,2024-08-08 06:02:00,Delhi,Standard,1.0,6,30.0,1.0,30.0,5,Card,1,26,Male,Young Professional,6,Thursday,August,0
4320,1732,2024-11-30 09:32:00,Delhi,Premium,2.44,17,43.57,1.0,43.57,4,UPI,0,49,Male,Mid-Career,9,Saturday,November,1
4321,1212,2024-03-25 17:27:00,Mumbai,Premium,4.67,24,104.56,1.5,156.84,5,Wallet,0,30,Female,Young Professional,17,Monday,March,1
4322,613,2024-11-06 07:29:00,Mumbai,XL,8.22,32,125.98,1.5,188.97,4,UPI,0,31,Male,Young Professional,7,Wednesday,November,1
4323,405,2024-08-10 01:01:00,Mumbai,Premium,5.56,26,102.93,1.0,102.93,4,UPI,0,18,Male,Student,1,Saturday,August,0
4324,362,2024-03-21 20:02:00,Hyderabad,Standard,18.68,73,260.42,1.5,390.63,5,Cash,0,30,Female,Young Professional,20,Thursday,March,1
4325,1179,2024-01-28 08:38:00,Mumbai,Pool,22.49,81,194.57,1.5,291.86,3,UPI,0,40,Female,Mid-Career,8,Sunday,January,1
4326,645,2024-02-21 18:03:00,Mumbai,XL,1.43,7,30.0,2.0,60.0,3,UPI,0,21,Female,Student,18,Wednesday,February,1
4327,579,2024-06-18 17:00:00,Mumbai,Standard,15.33,55,191.87,1.5,287.8,2,Wallet,0,24,Male,Student,17,Tuesday,June,1
4328,724,2024-04-15 05:42:00,Bangalore,XL,5.26,20,82.14,1.0,82.14,4,Card,0,39,Male,Mid-Career,5,Monday,April,0
4329,681,2024-04-07 08:16:00,Bangalore,Standard,4.83,19,53.96,1.5,80.94,4,UPI,0,18,Male,Student,8,Sunday,April,1
4330,1132,2024-07-28 07:56:00,Bangalore,Pool,12.29,51,103.03,1.5,154.55,3,Card,0,42,Male,Mid-Career,7,Sunday,July,1
4331,2,2024-12-22 08:15:00,Delhi,Standard,1.0,10,30.0,1.5,45.0,5,Cash,0,26,Female,Young Professional,8,Sunday,December,1
4332,1067,2024-10-10 08:24:00,Mumbai,Standard,17.13,60,207.11,1.5,310.67,5,UPI,0,28,Male,Young Professional,8,Thursday,October,1
4333,1153,2024-10-03 19:22:00,Bangalore,Standard,8.89,35,117.58,1.5,176.37,5,Card,0,20,Female,Student,19,Thursday,October,1
4334,1943,2024-05-15 07:40:00,Hyderabad,Premium,16.65,60,363.39,1.5,545.08,5,Wallet,0,35,Male,Mid-Career,7,Wednesday,May,1
4335,1983,2024-12-04 08:21:00,Mumbai,Standard,40.0,120,453.6,1.0,453.6,5,Wallet,1,56,Male,Senior,8,Wednesday,December,1
4336,176,2024-05-24 09:05:00,Delhi,Standard,5.84,24,73.47,1.5,110.2,3,Card,0,39,Other,Mid-Career,9,Friday,May,1
4337,1817,2024-06-01 20:23:00,Mumbai,Premium,1.0,5,30.0,2.0,60.0,3,UPI,0,23,Male,Student,20,Saturday,June,1
4338,90,2024-05-01 20:46:00,Mumbai,XL,1.46,11,30.0,2.0,60.0,5,Cash,0,43,Male,Mid-Career,20,Wednesday,May,1
4339,1913,2024-02-19 17:33:00,Bangalore,Standard,3.13,18,38.09,2.0,76.18,5,UPI,0,28,Male,Young Professional,17,Monday,February,1
4340,1859,2024-01-26 17:17:00,Delhi,Standard,1.0,6,30.0,1.5,45.0,3,Card,0,45,Male,Mid-Career,17,Friday,January,1
4341,1276,2024-07-20 19:33:00,Mumbai,Standard,13.51,52,157.34,1.0,157.34,4,UPI,0,40,Male,Mid-Career,19,Saturday,July,1
4342,1119,2024-10-19 20:09:00,Delhi,Standard,2.82,12,40.86,1.5,61.29,5,Cash,0,18,Male,Student,20,Saturday,October,1
4343,1627,2024-10-08 09:25:00,Chennai,Pool,29.8,113,216.91,1.0,216.91,5,UPI,0,21,Female,Student,9,Tuesday,October,1
4344,717,2024-09-08 12:24:00,Hyderabad,Pool,9.7,38,85.15,1.0,85.15,5,Wallet,0,41,Female,Mid-Career,12,Sunday,September,0
4345,943,2024-03-19 08:36:00,Hyderabad,Premium,1.52,8,30.0,1.0,30.0,4,UPI,0,33,Female,Young Professional,8,Tuesday,March,1
4346,1505,2024-01-28 17:07:00,Delhi,Standard,5.17,23,65.18,2.0,130.36,5,UPI,0,21,Male,Student,17,Sunday,January,1
4347,1369,2024-07-03 17:15:00,Bangalore,Pool,5.03,22,42.58,2.0,85.16,5,Cash,0,25,Female,Young Professional,17,Wednesday,July,1
4348,1399,2024-01-02 02:26:00,Delhi,Premium,5.43,26,109.12,1.0,109.12,5,UPI,0,18,Male,Student,2,Tuesday,January,0
4349,1080,2024-08-06 09:09:00,Mumbai,Pool,6.14,30,46.67,2.0,93.34,5,Card,1,31,Female,Young Professional,9,Tuesday,August,1
4350,1083,2024-02-14 19:51:00,Delhi,Premium,1.0,12,30.0,1.5,45.0,5,Wallet,0,54,Female,Senior,19,Wednesday,February,1
4351,1424,2024-05-30 14:17:00,Bangalore,Pool,9.27,36,76.18,1.0,76.18,5,Card,0,40,Male,Mid-Career,14,Thursday,May,0
4352,1967,2024-12-04 00:32:00,Mumbai,Premium,5.34,25,125.98,1.0,125.98,4,Card,0,53,Female,Senior,0,Wednesday,December,0
